time,symbol,type,entry,exit,qty,pnl,note
2025-09-14 12:00:00+00:00,ETHUSDT,ENTRY_LONG,4583.594666,,0.3072048720083312,0.0,guarded trend pullback long|guard_size_down=0.500|scale=0.65|regScale=1.00|stopPct=0.0307
2025-09-14 12:00:00+00:00,ETHUSDT,EXIT,4667.929958999999,4580.845334000001,0.6445268102329279,-56.12837557157978,CLOSE_BY_SIGNAL
2025-09-15 04:00:00+00:00,ETHUSDT,EXIT,4583.594666,4595.990789,0.3072048720083312,3.8081493796146666,CLOSE_BY_SIGNAL
2025-09-15 12:00:00+00:00,BTCUSDT,STOP_LONG,115193.08249672393,114571.98666085715,0.24969883850684355,-155.08690881737334,
2025-09-15 20:00:00+00:00,ETHUSDT,ENTRY_LONG,4525.097121999999,,0.378514929347324,0.0,guarded trend pullback long|guard_size_down=0.500|scale=0.73|regScale=1.00|stopPct=0.0276
2025-09-16 04:00:00+00:00,ETHUSDT,EXIT,4525.097121999999,4511.506142,0.378514929347324,-5.144388834460528,CLOSE_BY_SIGNAL
2025-09-17 20:00:00+00:00,ETHUSDT,ENTRY_LONG,4591.907158999999,,0.8629636250995728,0.0,trend long|scale=0.78|regScale=1.00|stopPct=0.0256
2025-09-19 12:00:00+00:00,ETHUSDT,STOP_LONG,4591.907158999999,4471.491292914285,0.8629636250995728,-103.91451231683305,
2025-09-19 20:00:00+00:00,ETHUSDT,ENTRY_LONG,4469.930577,,0.7232714115774257,0.0,chop long z=-1.21|scale=0.76|regScale=1.10|stopPct=0.0238
2025-09-21 12:00:00+00:00,ETHUSDT,ENTRY_SHORT,4481.45516,,2.6837874005944147,0.0,bear trend short|scale=1.53|regScale=1.00|stopPct=0.0118
2025-09-21 12:00:00+00:00,ETHUSDT,EXIT,4469.930577,4481.45516,0.7232714115774257,8.335401414251455,FLIP_CLOSE
2025-09-21 16:00:00+00:00,ETHUSDT,EXIT,4481.45516,4495.74832,2.6837874005944147,-38.35980272267808,CLOSE_BY_SIGNAL
2025-09-22 00:00:00+00:00,ETHUSDT,ENTRY_SHORT,4304.578239,,1.8824136626207397,0.0,bear trend short|scale=1.26|regScale=1.00|stopPct=0.0142
2025-09-22 16:00:00+00:00,BTCUSDT,ENTRY_SHORT,112089.26312999999,,0.18852730497824202,0.0,bear trend short|scale=1.99|regScale=1.00|stopPct=0.0090
2025-09-23 08:00:00+00:00,BTCUSDT,ENTRY_SHORT,112942.09720300001,,0.10907483252627119,0.0,bear trend short|scale=1.57|regScale=1.00|stopPct=0.0115
2025-09-23 08:00:00+00:00,BTCUSDT,STOP_SHORT,112089.26312999999,113169.19457619998,0.18852730497824202,-203.59656511333935,
2025-09-24 12:00:00+00:00,BTCUSDT,STOP_SHORT,112942.09720300001,113675.0268518,0.10907483252627119,-79.94417869639678,
2025-09-24 16:00:00+00:00,ETHUSDT,EXIT,4304.578239,4162.74845,1.8824136626207397,266.98233258021736,CLOSE_BY_SIGNAL
2025-09-25 16:00:00+00:00,ETHUSDT,ENTRY_SHORT,3910.4165230000003,,0.5082977058817997,0.0,bear trend short|scale=0.63|regScale=1.00|stopPct=0.0286
2025-09-26 12:00:00+00:00,ETHUSDT,EXIT,3910.4165230000003,3947.1838,0.5082977058817997,-18.688722550620387,CLOSE_BY_SIGNAL
2025-09-27 00:00:00+00:00,BTCUSDT,ENTRY_SHORT,109520.903869,,0.07845561155693494,0.0,bear trend short|scale=1.31|regScale=1.00|stopPct=0.0137
2025-09-28 00:00:00+00:00,BTCUSDT,EXIT,109520.903869,109468.8308,0.07845561155693494,4.0854244740419015,CLOSE_BY_SIGNAL
2025-09-30 08:00:00+00:00,BTCUSDT,ENTRY_LONG,113088.926503,,0.1266306502808896,0.0,trend long|scale=1.49|regScale=1.00|stopPct=0.0134
2025-09-30 16:00:00+00:00,BTCUSDT,PYRAMID_LONG,114394.297997,,0.04010107916847425,0.0,trend long|pyramid#1
2025-09-30 16:00:00+00:00,BTCUSDT,ENTRY_LONG,114394.297997,,0.06806803611629011,0.0,trend long|scale=1.50|regScale=0.70|stopPct=0.0120
2025-10-01 04:00:00+00:00,BTCUSDT,EXIT,114394.297997,114504.65829400001,0.06806803611629011,7.512008682000949,CLOSE_BY_SIGNAL
2025-10-01 04:00:00+00:00,BTCUSDT,PYRAMID_LONG,114573.381706,,0.047739478407980304,0.0,trend long|pyramid#2
2025-10-01 08:00:00+00:00,BTCUSDT,PYRAMID_LONG,116824.616874,,0.0400218900290729,0.0,trend long|pyramid#3
2025-10-01 12:00:00+00:00,ETHUSDT,ENTRY_LONG,4328.528168999999,,0.7092541861127524,0.0,trend long|scale=0.67|regScale=1.00|stopPct=0.0300
2025-10-01 20:00:00+00:00,ETHUSDT,ENTRY_LONG,4349.334409,,0.5313702032868038,0.0,trend long|scale=0.81|regScale=0.70|stopPct=0.0221
2025-10-02 08:00:00+00:00,ETHUSDT,EXIT,4349.334409,4377.616321,0.5313702032868038,15.028165328779696,CLOSE_BY_SIGNAL
2025-10-02 20:00:00+00:00,ETHUSDT,ENTRY_LONG,4485.695305,,0.493918550778562,0.0,trend long|scale=0.80|regScale=0.70|stopPct=0.0226
2025-10-03 00:00:00+00:00,BTCUSDT,ENTRY_LONG,120261.957767,,0.05541278928334909,0.0,trend long|scale=1.38|regScale=0.70|stopPct=0.0130
2025-10-04 12:00:00+00:00,BTCUSDT,EXIT,120261.957767,121754.772607,0.05541278928334909,82.72103416797684,CLOSE_BY_SIGNAL
2025-10-04 16:00:00+00:00,ETHUSDT,EXIT,4485.695305,4465.779864,0.493918550778562,-9.836605756836006,CLOSE_BY_SIGNAL
2025-10-07 04:00:00+00:00,ETHUSDT,ENTRY_LONG,4679.593456999999,,0.564802018859743,0.0,trend long|scale=0.86|regScale=0.70|stopPct=0.0209
2025-10-07 12:00:00+00:00,BTCUSDT,STOP_LONG,114160.5599351528,122041.36638877858,0.25449309788641705,2005.6108482264913,
2025-10-07 12:00:00+00:00,ETHUSDT,STOP_LONG,4328.528168999999,4538.905705378571,0.7092541861127524,149.2111483405898,
2025-10-07 12:00:00+00:00,ETHUSDT,STOP_LONG,4679.593456999999,4579.2278194,0.564802018859743,-56.686714740624765,
2025-10-08 04:00:00+00:00,BTCUSDT,ENTRY_LONG,121633.539118,,0.02187900346506899,0.0,guarded trend pullback long|guard_size_down=0.500|scale=0.83|regScale=1.00|stopPct=0.0240
2025-10-08 08:00:00+00:00,ETHUSDT,ENTRY_LONG,4488.64619,,0.20796658288421677,0.0,guarded trend pullback long|guard_size_down=0.500|scale=0.49|regScale=1.00|stopPct=0.0412
2025-10-09 12:00:00+00:00,ETHUSDT,STOP_LONG,4488.64619,4316.149766500001,0.20796658288421677,-35.87349175504366,
2025-10-09 16:00:00+00:00,BTCUSDT,STOP_LONG,121633.539118,119710.24757714286,0.02187900346506899,-42.0797022867513,
2025-10-10 12:00:00+00:00,ETHUSDT,ENTRY_SHORT,4101.879067,,0.38982671422589676,0.0,bear trend short|scale=0.57|regScale=1.00|stopPct=0.0318
2025-10-10 20:00:00+00:00,ETHUSDT,STOP_SHORT,4101.879067,4234.879082699999,0.38982671422589676,-51.84695911232349,
2025-10-10 20:00:00+00:00,BTCUSDT,ENTRY_SHORT,112740.66765,,0.0160698243885931,0.0,vol break short|scale=0.55|regScale=0.80|stopPct=0.0367
2025-10-11 04:00:00+00:00,ETHUSDT,ENTRY_SHORT,3757.682357,,0.18501530226149893,0.0,bear trend short|scale=0.28|regScale=1.00|stopPct=0.0637
2025-10-11 12:00:00+00:00,BTCUSDT,ENTRY_SHORT,111759.66204,,0.010695432654755001,0.0,bear trend short|scale=0.49|regScale=1.00|stopPct=0.0369
2025-10-12 12:00:00+00:00,ETHUSDT,STOP_SHORT,3757.682357,3999.6055217999997,0.18501530226149893,-44.759487459530334,
2025-10-12 20:00:00+00:00,BTCUSDT,STOP_SHORT,111759.66204,115802.37743699999,0.010695432654755001,-43.23859027095455,
2025-10-12 20:00:00+00:00,BTCUSDT,EXIT,112740.66765,114993.28764,0.0160698243885931,-36.19920765353421,CLOSE_BY_SIGNAL
2025-10-16 20:00:00+00:00,BTCUSDT,ENTRY_SHORT,108161.821716,,0.03126339134695178,0.0,bear trend short|scale=0.84|regScale=1.00|stopPct=0.0215
2025-10-18 20:00:00+00:00,ETHUSDT,ENTRY_SHORT,3888.0432370000003,,0.4750772735632983,0.0,bear trend short|scale=0.62|regScale=1.00|stopPct=0.0292
2025-10-19 00:00:00+00:00,ETHUSDT,EXIT,3888.0432370000003,3907.461887,0.4750772735632983,-9.225359298279761,CLOSE_BY_SIGNAL
2025-10-19 08:00:00+00:00,BTCUSDT,EXIT,108161.821716,107815.805041,0.03126339134695178,10.81765472309622,CLOSE_BY_SIGNAL
2025-10-22 16:00:00+00:00,BTCUSDT,ENTRY_SHORT,107837.988895,,0.03266681269506319,0.0,vol break short|scale=0.76|regScale=0.80|stopPct=0.0263
2025-10-22 20:00:00+00:00,BTCUSDT,ENTRY_SHORT,107535.169768,,0.03229576438410739,0.0,vol break short|scale=0.63|regScale=1.80|stopPct=0.0284
2025-10-23 16:00:00+00:00,BTCUSDT,STOP_SHORT,107837.988895,110464.9716955,0.03266681269506319,-85.8151550970861,
2025-10-23 16:00:00+00:00,BTCUSDT,STOP_SHORT,107535.169768,110655.9891264,0.03229576438410739,-100.78924668424747,
2025-10-24 20:00:00+00:00,BTCUSDT,ENTRY_SHORT,110971.588533,,0.044819335172047454,0.0,chop short z=1.27|scale=0.98|regScale=1.10|stopPct=0.0183
2025-10-25 16:00:00+00:00,BTCUSDT,ENTRY_LONG,111656.937035,,0.10283093481960591,0.0,trend long|scale=1.23|regScale=1.00|stopPct=0.0162
2025-10-26 04:00:00+00:00,BTCUSDT,EXIT,110971.588533,111757.497194,0.044819335172047454,-35.22390369197375,FLIP_CLOSE
2025-10-26 04:00:00+00:00,BTCUSDT,ENTRY_LONG,111757.497194,,0.0871741938636208,0.0,trend long|scale=1.73|regScale=0.70|stopPct=0.0104
2025-10-26 08:00:00+00:00,BTCUSDT,PYRAMID_LONG,113320.075827,,0.05622996190631879,0.0,trend long|pyramid#1
2025-10-26 12:00:00+00:00,BTCUSDT,PYRAMID_LONG,113729.078491,,0.0612018364701128,0.0,trend long|pyramid#2
2025-10-26 12:00:00+00:00,ETHUSDT,ENTRY_LONG,4076.5125869999997,,1.448421708649019,0.0,trend long|scale=0.88|regScale=1.00|stopPct=0.0228
2025-10-26 20:00:00+00:00,BTCUSDT,PYRAMID_LONG,114593.76782,,0.06445101123642193,0.0,trend long|pyramid#3
2025-10-26 20:00:00+00:00,ETHUSDT,PYRAMID_LONG,4159.707538,,0.712147620754564,0.0,trend long|pyramid#1
2025-10-26 20:00:00+00:00,ETHUSDT,ENTRY_LONG,4159.707538,,0.998134351175961,0.0,trend long|scale=1.10|regScale=0.70|stopPct=0.0164
2025-10-27 00:00:00+00:00,ETHUSDT,PYRAMID_LONG,4206.3415239999995,,0.7194624564518536,0.0,trend long|pyramid#2
2025-10-27 04:00:00+00:00,ETHUSDT,PYRAMID_LONG,4202.620408,,0.6499117380259941,0.0,trend long|pyramid#3
2025-10-27 20:00:00+00:00,BTCUSDT,STOP_LONG,111757.497194,113906.15475608571,0.0871741938636208,187.30749086379527,
2025-10-27 20:00:00+00:00,BTCUSDT,ENTRY_LONG,114141.88229499999,,0.06508768203647747,0.0,trend long|scale=1.47|regScale=0.70|stopPct=0.0122
2025-10-27 20:00:00+00:00,ETHUSDT,STOP_LONG,4142.976280791,4106.585511785714,3.5299435238814305,-128.45735937927628,
2025-10-27 20:00:00+00:00,ETHUSDT,ENTRY_LONG,4121.386044999999,,0.9534515781053721,0.0,trend long|scale=0.72|regScale=1.00|stopPct=0.0279
2025-10-27 20:00:00+00:00,ETHUSDT,EXIT,4159.707538,4118.913955,0.998134351175961,-40.717476499847386,CLOSE_BY_SIGNAL
2025-10-28 20:00:00+00:00,ETHUSDT,STOP_LONG,4121.386044999999,4004.1649614571425,0.9534515781053721,-111.7646270911585,
2025-10-28 20:00:00+00:00,BTCUSDT,ENTRY_LONG,112932.31953499999,,0.02260698370747677,0.0,guarded trend pullback long|guard_size_down=0.500|scale=0.83|regScale=1.00|stopPct=0.0241
2025-10-28 20:00:00+00:00,BTCUSDT,STOP_LONG,114141.88229499999,112679.5889791,0.06508768203647747,-95.17728238936517,
2025-10-28 20:00:00+00:00,BTCUSDT,STOP_LONG,113095.64105047406,113278.57408678572,0.28471374443245945,52.083549748691944,
2025-10-29 08:00:00+00:00,BTCUSDT,EXIT,112932.31953499999,113098.42029200001,0.02260698370747677,3.7550371072990547,CLOSE_BY_SIGNAL
2025-10-30 20:00:00+00:00,ETHUSDT,ENTRY_SHORT,3803.9484730000004,,0.32628973996441135,0.0,bear trend short|scale=0.52|regScale=1.00|stopPct=0.0349
2025-10-31 00:00:00+00:00,BTCUSDT,ENTRY_SHORT,109195.091642,,0.02371361865595572,0.0,bear trend short|scale=0.75|regScale=1.00|stopPct=0.0241
2025-11-01 04:00:00+00:00,BTCUSDT,EXIT,109195.091642,110104.42141999998,0.02371361865595572,-21.56349958799651,CLOSE_BY_SIGNAL
2025-11-01 08:00:00+00:00,ETHUSDT,EXIT,3803.9484730000004,3878.953337,0.32628973996441135,-24.473317570625888,CLOSE_BY_SIGNAL
2025-11-04 08:00:00+00:00,ETHUSDT,ENTRY_SHORT,3528.461144,,0.3187397283250019,0.0,bear trend short|scale=0.49|regScale=1.00|stopPct=0.0367
2025-11-04 08:00:00+00:00,BTCUSDT,ENTRY_SHORT,104553.384572,,0.031102180432659245,0.0,bear trend short|scale=0.84|regScale=1.00|stopPct=0.0214
2025-11-06 00:00:00+00:00,ETHUSDT,EXIT,3528.461144,3433.92987,0.3187397283250019,30.1308725929763,CLOSE_BY_SIGNAL
2025-11-06 00:00:00+00:00,BTCUSDT,EXIT,104553.384572,103667.120809,0.031102180432659245,27.564735467753408,CLOSE_BY_SIGNAL
2025-11-11 20:00:00+00:00,BTCUSDT,ENTRY_SHORT,103028.07230300001,,0.04075425165053458,0.0,bear trend short|scale=0.95|regScale=1.00|stopPct=0.0190
2025-11-11 20:00:00+00:00,ETHUSDT,ENTRY_SHORT,3416.7346720000005,,0.49106776893519183,0.0,bear trend short|scale=0.60|regScale=1.00|stopPct=0.0300
2025-11-12 00:00:00+00:00,BTCUSDT,EXIT,103028.07230300001,103340.993,0.04075425165053458,-12.752848832198442,CLOSE_BY_SIGNAL
2025-11-12 00:00:00+00:00,ETHUSDT,EXIT,3416.7346720000005,3440.1317299999996,0.49106776893519183,-11.489541071706842,CLOSE_BY_SIGNAL
2025-11-14 12:00:00+00:00,BTCUSDT,ENTRY_SHORT,96767.101158,,0.02169995657910349,0.0,vol break short|scale=0.60|regScale=0.80|stopPct=0.0336
2025-11-14 12:00:00+00:00,ETHUSDT,ENTRY_SHORT,3195.74099,,0.32591002576460915,0.0,vol break short|scale=0.35|regScale=0.80|stopPct=0.0569
2025-11-15 04:00:00+00:00,BTCUSDT,ENTRY_SHORT,96304.959842,,0.015994466781998142,0.0,bear trend short|scale=0.58|regScale=1.00|stopPct=0.0312
2025-11-15 16:00:00+00:00,ETHUSDT,ENTRY_SHORT,3196.9206360000003,,0.2862262843657166,0.0,bear trend short|scale=0.40|regScale=1.00|stopPct=0.0455
2025-11-16 20:00:00+00:00,BTCUSDT,EXIT,96304.959842,94289.718432,0.015994466781998142,32.232711789952134,CLOSE_BY_SIGNAL
2025-11-17 04:00:00+00:00,ETHUSDT,EXIT,3196.9206360000003,3199.399532,0.2862262843657166,-0.7095251914089293,CLOSE_BY_SIGNAL
2025-11-17 04:00:00+00:00,ETHUSDT,STOP_SHORT,3195.74099,3208.6237269999997,0.32591002576460915,-4.198613147588653,
2025-11-18 16:00:00+00:00,BTCUSDT,STOP_SHORT,96767.101158,93705.438915,0.02169995657910349,66.43793773298057,
2025-11-19 16:00:00+00:00,BTCUSDT,ENTRY_SHORT,88857.894632,,0.022342289126945452,0.0,bear trend short|scale=0.65|regScale=1.00|stopPct=0.0276
2025-11-19 20:00:00+00:00,BTCUSDT,STOP_SHORT,88857.894632,91363.5088324,0.022342289126945452,-55.98115690591703,
2025-11-21 08:00:00+00:00,BTCUSDT,ENTRY_SHORT,82284.96710200001,,0.012855780573363488,0.0,bear trend short|scale=0.46|regScale=1.00|stopPct=0.0390
2025-11-21 16:00:00+00:00,BTCUSDT,STOP_SHORT,82284.96710200001,85547.67160449999,0.012855780573363488,-41.94461315986486,
2025-11-21 16:00:00+00:00,BTCUSDT,ENTRY_SHORT,84184.03721000001,,0.0109162204959091,0.0,bear trend short|scale=0.41|regScale=1.00|stopPct=0.0444
2025-11-21 16:00:00+00:00,ETHUSDT,ENTRY_SHORT,2751.414328,,0.25558455338610686,0.0,bear trend short|scale=0.31|regScale=1.00|stopPct=0.0580
2025-11-23 00:00:00+00:00,BTCUSDT,EXIT,84184.03721000001,86334.43256199999,0.0109162204959091,-23.47418981580982,CLOSE_BY_SIGNAL
2025-11-23 00:00:00+00:00,ETHUSDT,EXIT,2751.414328,2825.6174309999997,0.25558455338610686,-18.96516694011824,CLOSE_BY_SIGNAL
2025-11-27 12:00:00+00:00,BTCUSDT,ENTRY_SHORT,90931.01251,,0.02875642590488924,0.0,chop short z=1.35|scale=0.73|regScale=1.10|stopPct=0.0247
2025-11-27 20:00:00+00:00,ETHUSDT,ENTRY_LONG,3016.134569,,0.5311285074423665,0.0,trend long|scale=0.72|regScale=0.70|stopPct=0.0251
2025-11-28 04:00:00+00:00,ETHUSDT,ENTRY_LONG,3002.8105729999997,,1.2568505572056299,0.0,trend long|scale=0.71|regScale=1.00|stopPct=0.0281
2025-11-28 04:00:00+00:00,BTCUSDT,ENTRY_LONG,90938.14326099999,,0.057836511434533354,0.0,trend long|scale=0.84|regScale=1.00|stopPct=0.0238
2025-11-28 12:00:00+00:00,ETHUSDT,PYRAMID_LONG,3074.692131,,0.468329512615383,0.0,trend long|pyramid#1
2025-11-28 12:00:00+00:00,BTCUSDT,STOP_SHORT,90931.01251,93102.42063519999,0.02875642590488924,-62.44193686158793,
2025-11-29 04:00:00+00:00,ETHUSDT,EXIT,3016.134569,3003.9985300000003,0.5311285074423665,-6.445796280332099,CLOSE_BY_SIGNAL
2025-11-29 08:00:00+00:00,ETHUSDT,EXIT,3022.324046180609,2998.920054,1.725180069821013,-40.376100864233194,CLOSE_BY_SIGNAL
2025-11-29 12:00:00+00:00,ETHUSDT,ENTRY_LONG,3008.312223,,1.5143981237058075,0.0,trend long|scale=0.78|regScale=1.00|stopPct=0.0255
2025-11-29 20:00:00+00:00,ETHUSDT,EXIT,3008.312223,2988.2632519999997,1.5143981237058075,-30.362124064632397,CLOSE_BY_SIGNAL
2025-12-01 00:00:00+00:00,BTCUSDT,STOP_LONG,90938.14326099999,89365.64904567857,0.057836511434533354,-90.94757966517494,
2025-12-02 04:00:00+00:00,ETHUSDT,ENTRY_SHORT,2804.808305,,0.694316264388116,0.0,bear trend short|scale=0.67|regScale=1.00|stopPct=0.0270
2025-12-02 04:00:00+00:00,BTCUSDT,ENTRY_SHORT,86986.54620499999,,0.0360015012330537,0.0,bear trend short|scale=0.85|regScale=1.00|stopPct=0.0213
2025-12-02 12:00:00+00:00,BTCUSDT,STOP_SHORT,86986.54620499999,88892.11963799999,0.0360015012330537,-68.60350429782379,
2025-12-02 12:00:00+00:00,ETHUSDT,STOP_SHORT,2804.808305,2882.2464145999998,0.694316264388116,-53.76653897874932,
2025-12-03 08:00:00+00:00,BTCUSDT,ENTRY_LONG,93033.581704,,0.03211866118283493,0.0,trend long|scale=0.64|regScale=1.00|stopPct=0.0314
2025-12-03 12:00:00+00:00,ETHUSDT,ENTRY_LONG,3087.045836,,0.6003615711506761,0.0,trend long|scale=0.50|regScale=1.00|stopPct=0.0398
2025-12-03 20:00:00+00:00,ETHUSDT,PYRAMID_LONG,3189.316508,,0.24880715915639695,0.0,trend long|pyramid#1
2025-12-04 00:00:00+00:00,ETHUSDT,ENTRY_LONG,3211.093039,,0.3021124299188544,0.0,trend long|scale=0.57|regScale=0.70|stopPct=0.0314
2025-12-04 00:00:00+00:00,ETHUSDT,PYRAMID_LONG,3211.093039,,0.239589417891758,0.0,trend long|pyramid#2
2025-12-04 08:00:00+00:00,BTCUSDT,ENTRY_LONG,92976.19449299999,,0.01892931371093854,0.0,trend long|scale=0.77|regScale=0.70|stopPct=0.0233
2025-12-04 16:00:00+00:00,ETHUSDT,STOP_LONG,3211.093039,3108.3412178000003,0.3021124299188544,-31.04260238131952,
2025-12-04 16:00:00+00:00,ETHUSDT,STOP_LONG,3137.7146393650714,3079.5338626000002,1.088758148198831,-63.34479477150848,
2025-12-04 16:00:00+00:00,ETHUSDT,ENTRY_LONG,3120.2057809999997,,0.49657848893041645,0.0,trend long|scale=0.43|regScale=1.00|stopPct=0.0470
2025-12-04 16:00:00+00:00,ETHUSDT,ENTRY_LONG,3120.2057809999997,,0.22939042812764576,0.0,trend long|scale=0.49|regScale=0.70|stopPct=0.0366
2025-12-04 20:00:00+00:00,BTCUSDT,EXIT,92976.19449299999,92050.436582,0.01892931371093854,-17.523961917701996,CLOSE_BY_SIGNAL
2025-12-05 08:00:00+00:00,BTCUSDT,EXIT,93033.581704,91324.024571,0.03211866118283493,-54.9086863275255,CLOSE_BY_SIGNAL
2025-12-05 16:00:00+00:00,ETHUSDT,STOP_LONG,3120.2057809999997,2984.944890664286,0.49657848893041645,-67.16764853429143,
2025-12-05 16:00:00+00:00,ETHUSDT,STOP_LONG,3120.2057809999997,3047.6258664428574,0.22939042812764576,-16.649137673730817,
2025-12-07 12:00:00+00:00,BTCUSDT,ENTRY_SHORT,89527.653644,,0.06237787939695624,0.0,bear trend short|scale=1.16|regScale=1.00|stopPct=0.0155
2025-12-07 16:00:00+00:00,BTCUSDT,STOP_SHORT,89527.653644,90968.3833303,0.06237787939695624,-89.86966261563562,
2025-12-08 04:00:00+00:00,ETHUSDT,ENTRY_LONG,3135.250293,,0.8160294045419394,0.0,trend long|scale=0.59|regScale=1.00|stopPct=0.0336
2025-12-09 12:00:00+00:00,BTCUSDT,ENTRY_LONG,92735.32225299999,,0.04088603029916891,0.0,vol break long|scale=0.81|regScale=0.80|stopPct=0.0247
2025-12-09 12:00:00+00:00,ETHUSDT,PYRAMID_LONG,3246.853764,,0.2276887268169086,0.0,vol break long|pyramid#1
2025-12-11 00:00:00+00:00,BTCUSDT,STOP_LONG,92735.32225299999,90520.055834,0.04088603029916891,-90.57344992796509,
2025-12-11 00:00:00+00:00,ETHUSDT,STOP_LONG,3159.5967630447954,3197.6492744857146,1.043718131358848,39.716096134627435,
2025-12-14 16:00:00+00:00,ETHUSDT,ENTRY_SHORT,3092.781887,,1.0247607770935039,0.0,bear trend short|scale=0.89|regScale=1.00|stopPct=0.0202
2025-12-15 04:00:00+00:00,ETHUSDT,EXIT,3092.781887,3129.83867,1.0247607770935039,-37.97433774366534,CLOSE_BY_SIGNAL
2025-12-15 08:00:00+00:00,BTCUSDT,ENTRY_SHORT,89614.387616,,0.11439030170712602,0.0,bear trend short|scale=1.61|regScale=1.00|stopPct=0.0112
2025-12-16 00:00:00+00:00,ETHUSDT,ENTRY_SHORT,2936.1189,,0.5408740418887189,0.0,bear trend short|scale=0.59|regScale=1.00|stopPct=0.0303
2025-12-16 12:00:00+00:00,BTCUSDT,STOP_SHORT,89614.387616,87976.7562542,0.11439030170712602,187.32914556135515,
2025-12-16 20:00:00+00:00,ETHUSDT,EXIT,2936.1189,2963.18869,0.5408740418887189,-14.64134673037883,CLOSE_BY_SIGNAL
2025-12-17 12:00:00+00:00,ETHUSDT,ENTRY_SHORT,2903.788602,,0.38133386654118717,0.0,bear trend short|scale=0.52|regScale=1.00|stopPct=0.0349
2025-12-18 04:00:00+00:00,ETHUSDT,EXIT,2903.788602,2837.3009349999998,0.38133386654118717,25.35399913441302,CLOSE_BY_SIGNAL
2025-12-22 12:00:00+00:00,BTCUSDT,ENTRY_LONG,89753.838076,,0.14281175365016663,0.0,trend long|scale=1.33|regScale=1.00|stopPct=0.0150
2025-12-22 16:00:00+00:00,BTCUSDT,STOP_LONG,89753.838076,88355.29117257144,0.14281175365016663,-199.72893584064337,
2025-12-24 04:00:00+00:00,ETHUSDT,ENTRY_SHORT,2931.800196,,1.0110974425088979,0.0,vol break short|scale=0.72|regScale=0.80|stopPct=0.0276
2025-12-24 04:00:00+00:00,BTCUSDT,ENTRY_SHORT,86885.456541,,0.06641725617882803,0.0,vol break short|scale=1.01|regScale=0.80|stopPct=0.0198
2025-12-26 00:00:00+00:00,ETHUSDT,STOP_SHORT,2931.800196,2962.61530375,1.0110974425088979,-31.15707663666081,
2025-12-26 00:00:00+00:00,BTCUSDT,STOP_SHORT,86885.456541,88444.415367,0.06641725617882803,-103.54176771868615,
2025-12-26 16:00:00+00:00,ETHUSDT,ENTRY_SHORT,2925.1122029999997,,1.134906300748558,0.0,bear trend short|scale=0.89|regScale=1.00|stopPct=0.0202
2025-12-26 20:00:00+00:00,ETHUSDT,EXIT,2925.1122029999997,2928.8683969999997,1.134906300748558,-4.262928237433987,CLOSE_BY_SIGNAL
2026-01-01 20:00:00+00:00,ETHUSDT,ENTRY_LONG,3005.091257,,2.030017978135294,0.0,trend long|scale=1.44|regScale=0.70|stopPct=0.0125
2026-01-02 20:00:00+00:00,ETHUSDT,ENTRY_LONG,3126.3876349999996,,2.210434225508784,0.0,trend long|scale=0.99|regScale=1.00|stopPct=0.0201
2026-01-02 20:00:00+00:00,BTCUSDT,ENTRY_LONG,90022.128539,,0.1340822754792974,0.0,trend long|scale=1.31|regScale=1.00|stopPct=0.0152
2026-01-03 08:00:00+00:00,BTCUSDT,ENTRY_LONG,89779.665822,,0.07273547950815025,0.0,trend long|scale=1.46|regScale=0.70|stopPct=0.0124
2026-01-03 12:00:00+00:00,ETHUSDT,EXIT,3005.091257,3100.379607,2.030017978135294,193.43706360684786,CLOSE_BY_SIGNAL
2026-01-04 04:00:00+00:00,BTCUSDT,PYRAMID_LONG,91559.4596,,0.04592514141193174,0.0,trend long|pyramid#1
2026-01-06 00:00:00+00:00,ETHUSDT,ENTRY_LONG,3226.06753,,1.0227605710790995,0.0,trend long|scale=0.99|regScale=0.70|stopPct=0.0182
2026-01-06 16:00:00+00:00,BTCUSDT,STOP_LONG,90414.34652419582,92229.21578928572,0.18000741689122915,326.6899284041168,
2026-01-06 16:00:00+00:00,BTCUSDT,ENTRY_LONG,92132.13135,,0.02570337413745254,0.0,guarded trend pullback long|guard_size_down=0.500|scale=0.80|regScale=1.00|stopPct=0.0249
2026-01-06 16:00:00+00:00,BTCUSDT,STOP_LONG,89779.665822,92802.06588268571,0.07273547950815025,219.83571767943792,
2026-01-06 16:00:00+00:00,ETHUSDT,STOP_LONG,3226.06753,3188.937174614286,1.0227605710790995,-37.97546347866252,
2026-01-07 00:00:00+00:00,ETHUSDT,ENTRY_LONG,3267.8100489999997,,0.5408716050865391,0.0,trend long|scale=0.74|regScale=0.70|stopPct=0.0244
2026-01-07 12:00:00+00:00,ETHUSDT,STOP_LONG,3267.8100489999997,3186.1098802,0.5408716050865391,-44.18930143469695,
2026-01-07 12:00:00+00:00,BTCUSDT,EXIT,92132.13135,91322.55501200001,0.02570337413745254,-20.808843508442333,CLOSE_BY_SIGNAL
2026-01-07 12:00:00+00:00,ETHUSDT,STOP_LONG,3126.3876349999996,3148.3864863285717,2.210434225508784,48.62701389855509,
2026-01-07 12:00:00+00:00,ETHUSDT,ENTRY_LONG,3165.6494099999995,,0.27902396061493623,0.0,guarded trend pullback long|guard_size_down=0.500|scale=0.49|regScale=1.00|stopPct=0.0407
